datetime,WIKI/AAPL,WIKI/MSFT,cash,commission,total,returns,equity_curve
2015-10-30 00:00:00,1027700.0,1100176.0,-1812167.000000008,383.50000000000205,315708.9999999921,-0.07039858947239674,3.157089999999918
2015-11-02 00:00:00,1042148.0000000001,1118040.0,-1817432.300000008,384.80000000000206,342755.69999999215,0.08566971483233221,3.4275569999999185
2015-11-03 00:00:00,1066359.0,1142565.0,-1834876.900000008,387.4000000000021,374047.09999999194,0.09129359482570387,3.740470999999916
2015-11-04 00:00:00,1061400.0,1153280.0,-1840293.200000008,388.7000000000021,374386.7999999919,0.000908174398357664,3.743867999999915
2015-11-05 00:00:00,1052004.0,1158294.0,-1845734.5000000081,390.0000000000021,364563.49999999185,-0.02623837165199272,3.6456349999999147
2015-11-06 00:00:00,1053222.0,1175288.0,-1851173.8000000082,391.3000000000021,377336.1999999918,0.03503559736506867,3.773361999999914
2015-11-09 00:00:00,1048959.0,1164440.0,-1856667.1000000082,392.6000000000021,356731.89999999176,-0.054604620494933975,3.5673189999999138
2015-11-10 00:00:00,1015899.0,1155816.0,-1862084.4000000083,393.90000000000214,309630.5999999917,-0.13203557069048533,3.0963059999999136
2015-11-11 00:00:00,1021768.0,1164205.0,-1879115.0000000084,396.50000000000216,306857.9999999916,-0.008954541314715514,3.068579999999913
2015-11-12 00:00:00,1029908.0,1162376.0,-1896093.6000000085,399.1000000000022,296190.3999999915,-0.03476396248427738,2.961903999999912
2015-11-13 00:00:00,1011060.0,1157196.0,-1913000.2000000086,401.7000000000022,255255.79999999143,-0.13820366899130176,2.5525579999999115
2015-11-16 00:00:00,1038992.5,1182830.0,-1929520.8000000087,404.3000000000022,292301.69999999134,0.14513245144674936,2.9230169999999105
2015-11-17 00:00:00,1045948.0,1170637.0,-1946317.4000000088,406.90000000000225,270267.59999999125,-0.07538136110737892,2.7026759999999097
2015-11-18 00:00:00,1090797.0,1195470.0,-1962986.0000000088,409.5000000000023,323280.99999999115,0.1961515179770037,3.2328099999999083
2015-11-19 00:00:00,1116532.0,1202862.0,-1980102.600000009,412.1000000000023,339291.39999999106,0.04952471688716731,3.392913999999907
2015-11-20 00:00:00,1133350.0,1213856.0,-1997377.200000009,414.7000000000023,349828.79999999097,0.031057079548730604,3.498287999999906
2015-11-23 00:00:00,1130400.0,1219275.0,-2014728.8000000091,417.30000000000234,334946.1999999909,-0.04254252365728739,3.3494619999999053
2015-11-24 00:00:00,1153136.0,1226050.0,-2031925.4000000092,419.90000000000236,347260.5999999908,0.03676530738369399,3.4726059999999044
2015-11-25 00:00:00,1156694.0,1218763.0,-2049241.0000000093,422.5000000000024,326215.9999999907,-0.06060174980979893,3.2621599999999034
2015-11-27 00:00:00,1166319.0,1229604.0,-2066415.6000000094,425.1000000000024,329507.3999999906,0.010089633862226277,3.2950739999999024
2015-11-30 00:00:00,1183000.0,1244615.0,-2083592.2000000095,427.70000000000243,344022.7999999905,0.044051817956137995,3.4402279999999017
2015-12-01 00:00:00,1185134.0,1270060.0,-2100859.8000000096,430.30000000000246,354334.1999999904,0.02997301341655323,3.543341999999901
2015-12-02 00:00:00,1186056.0,1275351.0,-2118118.400000009,432.9000000000025,343288.5999999908,-0.031172830621486458,3.432885999999905
2015-12-03 00:00:00,1186560.0,1257440.0,-2135270.000000009,435.5000000000025,308729.99999999115,-0.10066923282625917,3.087299999999909
2015-12-04 00:00:00,1237912.0,1302703.0,-2152212.6000000085,438.1000000000025,388402.3999999915,0.2580649758688909,3.884023999999912
2015-12-07 00:00:00,1241940.0,1305954.0,-2169709.200000008,440.70000000000255,378184.7999999919,-0.02630673754848023,3.781847999999916
2015-12-08 00:00:00,1253238.0,1311065.0,-2187120.8000000077,443.30000000000257,377182.19999999227,-0.0026510848664452746,3.77182199999992
2015-12-09 00:00:00,1237134.0,1297528.0,-2204525.4000000074,445.9000000000026,330136.59999999264,-0.1247291096981793,3.301365999999924
2015-12-10 00:00:00,1254636.0,1309899.0,-2221588.000000007,448.5000000000026,342946.999999993,0.038803331711784406,3.429469999999928
2015-12-11 00:00:00,1233662.0,1286628.0,-2238734.6000000066,451.10000000000264,281555.3999999934,-0.1790119172933453,2.8155539999999317
2015-12-14 00:00:00,1237280.0,1317846.0,-2255461.2000000062,453.70000000000266,299664.79999999376,0.06431913577221682,2.9966479999999356
2015-12-15 00:00:00,1226439.0,1324800.0,-2272225.800000006,456.3000000000027,279013.19999999413,-0.06891566844020403,2.7901319999999394
2015-12-16 00:00:00,1247008.0,1352733.0,-2288797.4000000055,458.9000000000027,310943.5999999945,0.11444046374867223,3.109435999999943
2015-12-17 00:00:00,1231474.0,1347940.0,-2305547.000000005,461.50000000000273,273866.9999999949,-0.11923898739192662,2.738669999999947
2015-12-18 00:00:00,1208742.0,1315359.0,-2322017.6000000047,464.10000000000275,202083.39999999525,-0.2621111707507694,2.0208339999999514
2015-12-21 00:00:00,1234295.0,1337852.0,-2338036.2000000044,466.7000000000028,234110.79999999562,0.15848605080873113,2.341107999999955
2015-12-22 00:00:00,1243868.0,1356075.0,-2354254.800000004,469.3000000000028,245688.199999996,0.04945265233385476,2.456881999999959
2015-12-23 00:00:00,1270737.0,1373172.0,-2370515.4000000036,471.9000000000028,273393.59999999637,0.1127665064907506,2.7339359999999626
2015-12-24 00:00:00,1274754.0,1375049.0,-2386961.0000000033,474.50000000000284,262841.99999999674,-0.03859490492827833,2.6284199999999664
2015-12-28 00:00:00,1271158.0,1387560.0,-2403333.600000003,477.10000000000286,255384.3999999971,-0.028372938875825482,2.55384399999997
2015-12-29 00:00:00,1304880.0,1408095.0,-2419613.2000000025,479.7000000000029,293361.7999999975,0.1487068121623749,2.933617999999974
2015-12-30 00:00:00,1298572.0,1407750.0,-2436144.800000002,482.3000000000029,270177.19999999786,-0.07903073951686901,2.701771999999978
2015-12-31 00:00:00,1284172.0,1392548.0,-2452510.400000002,484.90000000000293,224209.59999999823,-0.1701387089658194,2.242095999999982
2016-01-04 00:00:00,1295805.0,1380960.0,-2468587.0000000014,487.50000000000296,208177.9999999986,-0.07150273672492058,2.0817799999999855
2016-01-05 00:00:00,1273604.0,1392765.0,-2484604.600000001,490.100000000003,181764.39999999898,-0.12687988163974961,1.8176439999999894
2016-01-06 00:00:00,1258750.0,1372870.0,-2500383.2000000007,492.700000000003,131236.79999999935,-0.2779840276753859,1.3123679999999933
2016-01-07 00:00:00,1215270.0,1330335.0,-2515860.8000000003,495.300000000003,29744.19999999972,-0.7733547297709189,0.2974419999999972
2016-01-08 00:00:00,1231392.0,1339648.0,-2530725.4,497.90000000000305,40314.60000000009,0.35537684657850854,0.40314600000000095
2016-01-11 00:00:00,1261184.0,1344110.0,-2545656.9999999995,500.50000000000307,59637.000000000466,0.47929038115224576,0.5963700000000046
2016-01-12 00:00:00,1289484.0,1361724.0,-2560742.599999999,503.1000000000031,90465.40000000084,0.5169341180810594,0.9046540000000084
2016-01-13 00:00:00,1266070.0,1337476.0,-2576019.199999999,505.7000000000031,27526.80000000121,-0.6957201316746408,0.2752680000000121
2016-01-14 00:00:00,1303712.0,1380860.0,-2590924.7999999984,508.30000000000314,93647.20000000158,2.4020372872981044,0.9364720000000158
2016-01-15 00:00:00,1282116.0,1330839.0,-2606190.399999998,510.90000000000316,6764.600000001956,-0.9277650586456205,0.0676460000000196
2016-01-19 00:00:00,1285578.0,1324672.0,-2621004.9999999977,513.5000000000031,-10754.999999997672,-2.5898944505210304,-0.10754999999997678
2016-01-20 00:00:00,1296986.0,1335777.0,-2635729.5999999973,516.100000000003,-2966.599999997299,-0.7241655044167419,-0.029665999999973006
2016-01-21 00:00:00,1300050.0,1332672.0,-2650490.199999997,518.7000000000029,-17768.199999996927,4.989415492487394,-0.17768199999996936
2016-01-22 00:00:00,1379312.0,1385685.0,-2665170.7999999966,521.3000000000028,99826.20000000345,-6.618250582502489,0.9982620000000351
2016-01-25 00:00:00,1362328.0,1377614.0,-2680544.399999996,523.9000000000027,59397.60000000382,-0.4049898723982104,0.5939760000000386
2016-01-26 00:00:00,1379862.0,1392939.0,-2695669.999999996,526.5000000000026,77131.00000000419,0.2985541503360276,0.7713100000000425
2016-01-27 00:00:00,1298538.0,1372696.0,-2710888.5999999954,529.1000000000025,-39654.59999999544,-1.5141201332796577,-0.3965459999999546
2016-01-28 00:00:00,1317260.0,1400279.5,-2725355.199999995,531.7000000000024,-7815.699999995064,-0.8029055897677454,-0.07815699999995068
2016-01-29 00:00:00,1372494.0,1487430.0,-2739972.2999999947,534.3000000000023,119951.70000000531,-16.34753125120988,1.1995170000000537
2016-02-01 00:00:00,1369306.0,1482641.0,-2755217.8999999943,536.9000000000023,96729.10000000568,-0.19359959050183195,0.9672910000000573
2016-02-02 00:00:00,1351064.0,1441600.0,-2770334.499999994,539.5000000000022,22329.500000006054,-0.7691542669165252,0.22329500000006064
2016-02-03 00:00:00,1387440.0,1423968.0,-2785085.0999999936,542.1000000000021,26322.900000006426,0.17883965158195614,0.2632290000000644
2016-02-04 00:00:00,1400700.0,1424800.0,-2799938.699999993,544.700000000002,25561.3000000068,-0.028932982308159105,0.2556130000000681
2016-02-05 00:00:00,1372692.0,1379400.0,-2814801.299999993,547.3000000000019,-62709.29999999283,-3.4532907168248936,-0.6270929999999286
2016-02-08 00:00:00,1396647.0,1363716.0,-2829221.8999999925,549.9000000000018,-68858.89999999246,0.09806519926072088,-0.6885889999999248
2016-02-09 00:00:00,1405852.0,1365056.0,-2843666.499999992,552.5000000000017,-72758.49999999208,0.05663174985368702,-0.7275849999999211
2016-02-10 00:00:00,1404623.0,1381938.0,-2858096.0999999917,555.1000000000016,-71535.09999999171,-0.016814530261076155,-0.7153509999999174
2016-02-11 00:00:00,1405500.0,1386351.0,-2872496.6999999913,557.7000000000015,-80645.69999999134,0.12735845759635045,-0.8064569999999137
2016-02-12 00:00:00,1419249.0,1414000.0,-2886838.299999991,560.3000000000014,-53589.299999990966,-0.33549711887928657,-0.5358929999999098
2016-02-16 00:00:00,1468928.0,1435629.0,-2901289.8999999906,562.9000000000013,3267.1000000094064,-1.0609655285665227,0.032671000000094055
2016-02-17 00:00:00,1501236.0,1478244.0,-2916065.49999999,565.5000000000013,63414.50000000978,18.41002724123143,0.6341450000000977
2016-02-18 00:00:00,1482404.0,1476977.0,-2931122.09999999,568.1000000000012,28258.90000001015,-0.5543779419532474,0.28258900000010145
2016-02-19 00:00:00,1488620.0,1471688.0,-2945969.6999999895,570.7000000000011,14338.300000010524,-0.49260940800932196,0.1433830000001052
2016-02-22 00:00:00,1511328.0,1500525.0,-2960758.299999989,573.300000000001,51094.7000000109,2.5635117133811813,0.5109470000001088
2016-02-23 00:00:00,1486633.0,1463748.0,-2975713.8999999887,575.9000000000009,-25332.89999998873,-1.495802891493312,-0.2533289999998872
2016-02-24 00:00:00,1518380.0,1474032.0,-2990303.4999999884,578.5000000000008,2108.5000000116415,-1.083231686858298,0.021085000000116406
2016-02-25 00:00:00,1538484.0,1500480.0,-3005052.099999988,581.1000000000007,33911.900000012014,15.083424235155217,0.33911900000011996
2016-02-26 00:00:00,1550560.0,1482570.0,-3019940.6999999876,583.7000000000006,13189.300000012387,-0.6110716297226721,0.1318930000001238
2016-02-29 00:00:00,1556709.0,1475520.0,-3034764.2999999872,586.3000000000005,-2535.299999987241,-1.1922239997562312,-0.025352999999872394
2016-03-01 00:00:00,1628586.0,1530078.0,-3049523.899999987,588.9000000000004,109140.10000001313,-44.048199424353086,1.0914010000001306
2016-03-02 00:00:00,1642225.0,1546140.0,-3064837.4999999865,591.5000000000003,123527.5000000135,0.1318250578843032,1.2352750000001342
2016-03-03 00:00:00,1664600.0,1533855.0,-3080210.099999986,594.1000000000003,118244.90000001388,-0.04276456659447536,1.182449000000138
2016-03-04 00:00:00,1699665.0,1529682.0,-3095597.6999999858,596.7000000000002,133749.30000001425,0.1311210885205074,1.3374930000001415
2016-03-07 00:00:00,1691042.0,1505385.0,-3111104.2999999854,599.3000000000001,85322.70000001462,-0.3620699323285764,0.8532270000001456
2016-03-08 00:00:00,1687201.0,1528840.0,-3126396.899999985,601.9,89644.100000015,0.050647717430409855,0.8964410000001493
2016-03-09 00:00:00,1698816.0,1569348.0,-3141667.4999999846,604.4999999999999,126496.50000001537,0.41109677045108617,1.2649650000001527
2016-03-10 00:00:00,1709773.0,1551090.0,-3157066.0999999843,607.0999999999998,103796.90000001574,-0.17944844323753517,1.0379690000001567
2016-03-11 00:00:00,1738420.0,1586793.0,-3172390.699999984,609.6999999999997,152822.3000000161,0.4723204642912546,1.52822300000016
2016-03-14 00:00:00,1753092.0,1595100.0,-3187926.2999999835,612.2999999999996,160265.70000001648,0.048706242479007233,1.6026570000001636
2016-03-15 00:00:00,1798776.0,1613059.0,-3203497.899999983,614.8999999999995,208337.10000001686,0.2999481486056932,2.083371000000167
2016-03-16 00:00:00,1833281.0,1641370.0,-3219317.499999983,617.4999999999994,255333.50000001723,0.22557864153814444,2.55333500000017
2016-03-17 00:00:00,1840920.0,1656198.0,-3235352.0999999824,620.0999999999993,261765.9000000176,0.025192150657864953,2.6176590000001743
2016-03-18 00:00:00,1853600.0,1626096.0,-3251400.699999982,622.6999999999992,228295.30000001797,-0.12786463019055339,2.282953000000178
2016-03-21 00:00:00,1864016.0,1642730.0,-3267344.2999999817,625.2999999999992,239401.70000001835,0.04864927136038055,2.3940170000001815
2016-03-22 00:00:00,1888944.0,1654542.0,-3283323.8999999813,627.8999999999991,260162.10000001872,0.08671784703282714,2.601621000000185
2016-03-23 00:00:00,1889114.0,1656879.0,-3299405.499999981,630.499999999999,246587.5000000191,-0.05217746935467793,2.4658750000001888
2016-03-24 00:00:00,1891493.0,1669668.0,-3315418.0999999805,633.0999999999989,245742.90000001946,-0.0034251533431319814,2.4574290000001926
2016-03-28 00:00:00,1893420.0,1654386.0,-3331408.69999998,635.6999999999988,216397.30000001984,-0.11941586104826352,2.1639730000001967
2016-03-29 00:00:00,1949008.0000000002,1696010.0,-3347284.29999998,638.2999999999987,297733.70000002044,0.37586605747850443,2.9773370000002024
2016-03-30 00:00:00,1993992.0,1712055.0,-3363525.8999999794,640.8999999999986,342521.1000000206,0.15042771443070446,3.4252110000002034
2016-03-31 00:00:00,1994517.0,1723176.0,-3379989.499999979,643.4999999999985,337703.50000002095,-0.014065118908001106,3.377035000000207
2016-04-01 00:00:00,2023816.0,1739341.0,-3396414.0999999787,646.0999999999984,366742.9000000213,0.08599081738862213,3.6674290000002103
2016-04-04 00:00:00,2055720.0,1740502.0,-3412972.6999999783,648.6999999999983,383249.3000000217,0.04500809695293184,3.8324930000002135
2016-04-05 00:00:00,2042466.0,1718640.0,-3429630.299999978,651.2999999999982,331475.7000000221,-0.1350911795533526,3.314757000000218
2016-04-06 00:00:00,2074951.9999999998,1741792.0,-3446069.8999999776,653.8999999999982,370674.1000000222,0.11825421893670485,3.7067410000002186
2016-04-07 00:00:00,2040552.0000000002,1726382.0,-3462680.499999977,656.4999999999981,304253.50000002305,-0.17918867274512884,3.042535000000228
2016-04-08 00:00:00,2053674.0,1730556.0,-3478983.099999977,659.099999999998,305246.9000000232,0.0032650405007668137,3.052469000000229
2016-04-11 00:00:00,2071380.0,1732489.0,-3495293.6999999764,661.6999999999979,308575.30000002356,0.010903960040216987,3.0857530000002327
2016-04-12 00:00:00,2109404.0,1748800.0,-3511629.299999976,664.2999999999978,346574.70000002393,0.12314465869432012,3.4657470000002357
2016-04-13 00:00:00,2151168.0,1776735.0,-3528140.8999999757,666.8999999999977,399762.1000000243,0.1534659050415299,3.997621000000239
2016-04-14 00:00:00,2163530.0,1782592.0,-3544882.4999999753,669.4999999999976,401239.5000000247,0.0036956980163960207,4.012395000000243
2016-04-15 00:00:00,2131090.0,1797495.0,-3561631.099999975,672.0999999999975,366953.90000002505,-0.08544921424734486,3.669539000000247
2016-04-18 00:00:00,2095860.0,1829304.0,-3578183.6999999746,674.6999999999974,346980.3000000254,-0.05443081542394912,3.4698030000002507
2016-04-19 00:00:00,2095436.0,1832675.0,-3594580.299999974,677.2999999999973,333530.7000000258,-0.038761854779647886,3.3353070000002543
2016-04-20 00:00:00,2110461.0,1812234.0,-3610912.899999974,679.8999999999972,311782.10000002617,-0.06520719082230797,3.117821000000258
2016-04-21 00:00:00,2098206.0,1824006.0,-3627187.4999999735,682.4999999999972,295024.50000002654,-0.05374779373157801,2.9502450000002622
2016-04-22 00:00:00,2103032.0,1698384.0,-3643365.099999973,685.0999999999971,158050.90000002692,-0.4642787293936175,1.5805090000002675
2016-04-25 00:00:00,2101600.0,1714419.0,-3659113.6999999727,687.699999999997,156905.3000000273,-0.007248297858471142,1.5690530000002711
2016-04-26 00:00:00,2097435.0,1697520.0,-3674835.2999999723,690.2999999999969,120119.70000002766,-0.2344445981110468,1.2011970000002752
2016-04-27 00:00:00,1975963.9999999998,1686114.0,-3690416.899999972,692.8999999999968,-28338.8999999722,-1.2359221676374956,-0.2833889999997218
2016-04-28 00:00:00,1925049.0,1656680.0,-3705295.4999999716,695.4999999999967,-123566.4999999716,3.360313914798839,-1.2356649999997151
2016-04-29 00:00:00,1912296.0,1660671.0,-3719771.099999971,698.0999999999966,-146804.09999997122,0.1880574427535373,-1.4680409999997113
2016-05-02 00:00:00,1919620.0,1690374.0,-3734134.699999971,700.6999999999965,-124140.69999997085,-0.1543785221257773,-1.2414069999997077
2016-05-03 00:00:00,1960708.0000000002,1667630.0,-3748562.2999999705,703.2999999999964,-120224.29999997024,-0.031548074080471,-1.2022429999997017
2016-05-04 00:00:00,1949733.0,1675632.0,-3763060.89999997,705.8999999999963,-137695.8999999701,0.14532502996485896,-1.3769589999997003
2016-05-05 00:00:00,1939392.0,1682978.0,-3777469.4999999697,708.4999999999962,-155099.49999996973,0.12639156285701603,-1.5509949999996964
2016-05-06 00:00:00,1937848.0,1703182.0,-3791790.0999999694,711.0999999999962,-150760.09999996936,-0.027978168852905494,-1.5076009999996927
2016-05-09 00:00:00,1948590.0000000002,1697373.0,-3806103.699999969,713.6999999999961,-160140.69999996875,0.06222203354867295,-1.6014069999996865
2016-05-10 00:00:00,1971162.0,1734680.0,-3820392.2999999686,716.299999999996,-114550.29999996861,-0.2846896510381748,-1.1455029999996853
2016-05-11 00:00:00,1961212.0,1740805.0,-3834838.8999999682,718.8999999999959,-132821.89999996824,0.15950722084538094,-1.3282189999996814
2016-05-12 00:00:00,1924242.0,1761642.0,-3849197.499999968,721.4999999999958,-163313.49999996787,0.22956756378283183,-1.6331349999996774
2016-05-13 00:00:00,1937128.0,1752044.0,-3863385.0999999675,724.0999999999957,-174213.0999999675,0.06674034908321591,-1.7421309999996737
2016-05-16 00:00:00,2018420.0,1782952.0,-3877547.699999967,726.6999999999956,-76175.69999996712,-0.5627441334780143,-0.7617569999996707
2016-05-17 00:00:00,2019384.0,1742595.0,-3892121.2999999668,729.2999999999955,-130142.29999996675,0.7084490198320845,-1.3014229999996667
2016-05-18 00:00:00,2051952.0,1758026.0,-3906523.8999999664,731.8999999999954,-96545.89999996638,-0.2581512698024313,-0.9654589999996632
2016-05-19 00:00:00,2053560.0,1746104.0,-3921063.499999966,734.4999999999953,-121399.499999966,0.25742781412787363,-1.2139949999996593
2016-05-20 00:00:00,2085318.0,1761576.0,-3935518.0999999656,737.0999999999952,-88624.09999996563,-0.269979695138856,-0.8862409999996558
2016-05-23 00:00:00,2121460.0,1746047.0,-3950104.6999999653,739.6999999999952,-82597.69999996526,-0.06799956219586667,-0.8259769999996521
2016-05-24 00:00:00,2163590.0,1805650.0000000002,-3964753.299999965,742.2999999999951,4486.700000035344,-1.0543199144774882,0.04486700000035336
2016-05-25 00:00:00,2211564.0,1829412.0,-3979704.8999999645,744.899999999995,61271.10000003548,12.65616154401962,0.6127110000003538
2016-05-26 00:00:00,2239143.0,1826528.0,-3994881.499999964,747.4999999999949,70789.50000003586,0.15534893285733187,0.7078950000003574
2016-05-27 00:00:00,2247840.0,1846896.0,-4010114.099999964,750.0999999999948,84621.90000003623,0.19540186044531138,0.846219000000361
2016-05-31 00:00:00,2246850.0,1876200.0,-4025383.6999999634,752.6999999999947,97666.3000000366,0.15414922141898013,0.9766630000003645
2016-06-01 00:00:00,2225196.0,1876175.0,-4040672.299999963,755.2999999999946,60698.70000003697,-0.3785092708537722,0.6069870000003689
2016-06-02 00:00:00,2218244.0,1868288.0,-4055805.8999999627,757.8999999999945,30726.100000037346,-0.49379311253752334,0.30726100000037304
2016-06-03 00:00:00,2232576.0,1848903.0,-4070828.4999999623,760.4999999999944,10650.500000037719,-0.653372865413288,0.10650500000037702
2016-06-06 00:00:00,2258627.0,1866254.0,-4085802.099999962,763.0999999999943,39078.90000003809,2.669208018393474,0.3907890000003803
2016-06-07 00:00:00,2277690.0,1870390.0,-4100880.6999999615,765.6999999999942,47199.30000003846,0.20779499934728096,0.4719930000003839
2016-06-08 00:00:00,2285514.0,1873440.0,-4115996.299999961,768.2999999999942,42957.700000038836,-0.08986573953419164,0.4295770000003877
2016-06-09 00:00:00,2311880.0,1863482.0,-4131096.899999961,770.8999999999941,44265.10000003921,0.03043459030625928,0.4426510000003914
2016-06-10 00:00:00,2302739.0,1863576.0,-4146226.4999999604,773.499999999994,20088.50000003958,-0.5461774626054886,0.2008850000003955
2016-06-13 00:00:00,2277756.0,1820082.0,-4161260.09999996,776.0999999999939,-63422.099999960046,-4.157134679037015,-0.6342209999995995
2016-06-14 00:00:00,2290310.0,1813812.0,-4176010.6999999597,778.6999999999938,-71888.69999995967,0.13349605263788122,-0.7188869999995957
2016-06-15 00:00:00,2292504.0,1813685.0,-4190742.2999999593,781.2999999999937,-84553.2999999593,0.17616955098654907,-0.8455329999995918
2016-06-16 00:00:00,2311935.0,1844274.0,-4205427.899999959,783.8999999999936,-49218.899999959394,-0.41789498458388863,-0.49218899999959326
2016-06-17 00:00:00,2268854.0,1839771.0,-4220224.499999959,786.4999999999935,-111599.49999995902,1.2674115024929669,-1.1159949999995886
2016-06-20 00:00:00,2272890.0,1842576.0,-4234773.099999959,789.0999999999934,-119307.09999995865,0.06906482555927629,-1.1930709999995848
2016-06-21 00:00:00,2301840.0,1888911.0,-4249292.699999958,791.6999999999933,-58541.69999995828,-0.5093192274392843,-0.585416999999582
2016-06-22 00:00:00,2302755.0,1886630.0,-4264005.299999958,794.2999999999932,-74620.2999999579,0.27465208560754273,-0.746202999999578
2016-06-23 00:00:00,2325620.0,1925860.9999999998,-4278661.8999999575,796.8999999999932,-27180.899999957765,-0.6357438927480444,-0.27180899999957725
2016-06-24 00:00:00,2269620.0,1853676.0,-4293465.499999957,799.4999999999931,-170169.49999995716,5.2606278673708955,-1.701694999999569
2016-06-27 00:00:00,2245776.0,1806439.0,-4307791.099999957,802.099999999993,-255576.0999999568,0.501891349507527,-2.555760999999564
2016-06-28 00:00:00,2292955.0,1849056.0,-4321840.699999956,804.6999999999929,-179829.6999999564,-0.2963751305384704,-1.7982969999995615
2016-06-29 00:00:00,2322240.0,1895250.0,-4336146.299999956,807.2999999999928,-118656.29999995604,-0.34017406468461664,-1.1865629999995586
2016-06-30 00:00:00,2361320.0,1923992.0,-4350642.899999956,809.8999999999927,-65330.89999995567,-0.4494106086235634,-0.6533089999995557
2016-07-01 00:00:00,2378072.0,1928731.9999999998,-4365322.499999955,812.4999999999926,-58518.49999995553,-0.10427531229486753,-0.5851849999995544
2016-07-05 00:00:00,2365251.0,1934226.0,-4380030.099999955,815.0999999999925,-80553.09999995492,0.37654075207013404,-0.805530999999548
2016-07-06 00:00:00,2388250.0,1947302.0,-4394648.699999955,817.6999999999924,-59096.69999995455,-0.26636342983711836,-0.5909669999995446
2016-07-07 00:00:00,2408094.0,1952440.0,-4409342.299999954,820.2999999999923,-48808.29999995418,-0.1740943233718344,-0.488082999999541
2016-07-08 00:00:00,2436336.0,1992630.0,-4424076.899999954,822.8999999999922,4889.100000046194,-1.1001694383957397,0.04889100000046183
2016-07-11 00:00:00,2453594.0,2008938.0000000002,-4438977.499999953,825.4999999999922,23554.5000000468,3.8177578695105945,0.23554500000046746
2016-07-12 00:00:00,2474468.0,2037943.0,-4453937.099999953,828.0999999999921,58473.90000004694,1.4824937909924119,0.5847390000004681
2016-07-13 00:00:00,2470185.0,2054784.0,-4469002.699999953,830.699999999992,55966.30000004731,-0.04288409016668315,0.5596630000004719
2016-07-14 00:00:00,2529024.0,2068990.0,-4484043.299999952,833.2999999999919,113970.70000004768,1.0364165578205338,1.1397070000004743
2016-07-15 00:00:00,2538646.0,2072820.0,-4499298.899999952,835.8999999999918,112167.10000004806,-0.015825119965033774,1.1216710000004781
2016-07-18 00:00:00,2575614.0,2088252.0,-4514549.499999952,838.4999999999917,149316.50000004843,0.33119693742625467,1.493165000000481
2016-07-19 00:00:00,2586633.0,2059892.0000000002,-4529931.099999951,841.0999999999916,116593.90000004903,-0.21914925677998598,1.165939000000488
2016-07-20 00:00:00,2598960.0,2174899.0,-4545229.699999951,843.6999999999915,228629.30000004917,0.960902757347966,2.286293000000487
2016-07-21 00:00:00,2595123.0,2176200.0,-4560819.29999995,846.2999999999914,210503.70000004955,-0.07927942743994632,2.105037000000491
2016-07-22 00:00:00,2584892.0,2211887.0,-4576344.89999995,848.8999999999913,220434.10000004992,0.04717446771718525,2.2043410000004946
2016-07-25 00:00:00,2560042.0,2223816.0,-4591870.49999995,851.4999999999912,191987.5000000503,-0.12904809192404076,1.919875000000499
2016-07-26 00:00:00,2552088.0,2230668.0,-4607280.099999949,854.0999999999912,175475.90000005066,-0.08600351585387223,1.754759000000503
2016-07-27 00:00:00,2728175.0,2213886.0,-4622625.699999949,856.6999999999911,319435.30000005104,0.8203941395938634,3.194353000000504
2016-07-28 00:00:00,2775444.0,2220295.0,-4638542.299999949,859.299999999991,357196.7000000514,0.1182129839751409,3.571967000000507
2016-07-29 00:00:00,2782407.0,2244528.0,-4654599.899999948,861.8999999999909,372335.1000000518,0.04238113062074267,3.723351000000511
2016-08-01 00:00:00,2842140.0,2246226.0,-4670691.499999948,864.4999999999908,417674.50000005215,0.12177041595056193,4.176745000000514
2016-08-02 00:00:00,2810512.0,2251884.0,-4686957.0999999475,867.0999999999907,375438.9000000525,-0.10112084889068962,3.7543890000005185
2016-08-03 00:00:00,2856330.0,2273103.0,-4703065.699999947,869.6999999999906,426367.3000000529,0.13565030155371027,4.263673000000521
2016-08-04 00:00:00,2869077.0,2295600.0,-4719344.299999947,872.2999999999905,445332.7000000533,0.04448136618356524,4.453327000000525
2016-08-05 00:00:00,2923456.0,2324196.0,-4735672.899999946,874.8999999999904,511979.10000005364,0.14965530265348215,5.119791000000527
2016-08-08 00:00:00,2958501.0,2334012.0,-4752219.499999946,877.4999999999903,540293.500000054,0.05530382001921064,5.4029350000005305
2016-08-09 00:00:00,2981394.0,2345460.0,-4768865.099999946,880.0999999999902,557988.9000000544,0.03275145823519732,5.5798890000005334
2016-08-10 00:00:00,2970000.0,2344008.0,-4785568.699999945,882.6999999999902,528439.3000000548,-0.052957325853608794,5.284393000000538
2016-08-11 00:00:00,2978868.0,2361150.0,-4802173.299999945,885.2999999999901,537844.7000000551,0.0177984491312424,5.378447000000541
2016-08-12 00:00:00,2996586.0,2352364.0,-4818798.8999999445,887.89999999999,530151.1000000555,-0.01430450090890334,5.301511000000545
2016-08-15 00:00:00,3043544.0,2365484.0,-4835413.499999944,890.4999999999899,573614.5000000559,0.08198304219305741,5.736145000000548
2016-08-16 00:00:00,3051702.0,2343552.0,-4852176.099999944,893.0999999999898,543077.9000000563,-0.053235404614068615,5.430779000000552
2016-08-17 00:00:00,3058160.0,2354204.0,-4868860.699999943,895.6999999999897,543503.3000000566,0.0007833130385168641,5.435033000000556
